GEO_UNIT,COM_UNIT,GEO_SUB,COM_SUB,GEO_SECT,COM_SECT,GEO_DIST,COM_DIST,POSTAREA,X_COORD,Y_COORD,USER_,DELR,DELN,DELL,DELALL,WARD,NHS,POSTTOWN,CL_STD,CL_3,CL_6,CL_15,CL_45,CL_150,CL_STD_Txt,CL_3_Txt,CL_6_Txt,CL_15_Txt,CL_45_Txt,CL_150_Txt,SAND,SAND_Txt,SILT,SILT_Txt,SOFT,SOFT_Txt,PEAT,PEAT_Txt,FLOOD,FLOOD_Txt,Exp,Exp_Txt
PO381PJ,PO38 1PJ,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,456629,77834,NR,6,3,0,9,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PL,PO38 1PL,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,456605,77829,R,15,0,0,15,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PN,PO38 1PN,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,456741,77810,NR,22,1,0,23,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PP,PO38 1PP,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,456610,77728,R,1,0,0,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PR,PO38 1PR,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457106,78106,NR,15,1,0,16,MWRA,Q38,VENTNOR,8,8,8,8,8,8,Extremely Low,Extremely Low,Extremely Low,Extremely Low,Extremely Low,Extremely Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PS,PO38 1PS,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457500,78300,R,26,0,0,26,MWRA,Q38,VENTNOR,8,8,8,8,8,8,Extremely Low,Extremely Low,Extremely Low,Extremely Low,Extremely Low,Extremely Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PT,PO38 1PT,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457720,78308,R,6,0,0,6,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PU,PO38 1PU,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457829,78531,NR,17,1,0,18,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PW,PO38 1PW,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,456810,77993,R,9,0,0,9,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PX,PO38 1PX,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457800,78400,R,12,0,0,12,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PY,PO38 1PY,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457920,78527,R,7,0,0,7,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381PZ,PO38 1PZ,PO381P,PO38 1P,PO381,PO38 1,PO38,PO38,PO,457900,78500,R,2,0,0,2,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QA,PO38 1QA,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,456989,78034,R,2,0,0,2,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QB,PO38 1QB,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457902,78599,R,7,0,0,7,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QD,PO38 1QD,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457980,78533,NR,8,1,0,9,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QJ,PO38 1QJ,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457211,77802,R,20,0,0,20,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QL,PO38 1QL,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,456980,77729,R,12,0,0,12,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QN,PO38 1QN,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,456787,77722,N,0,1,0,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QP,PO38 1QP,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,456800,77700,R,25,0,0,25,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QR,PO38 1QR,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457036,77683,R,8,0,0,8,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QS,PO38 1QS,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457042,77762,NR,44,1,0,45,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QT,PO38 1QT,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457155,77768,L,0,0,1,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QU,PO38 1QU,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457036,77804,R,9,0,0,9,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QX,PO38 1QX,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457068,77758,R,41,0,0,41,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QY,PO38 1QY,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457163,77814,R,10,0,0,10,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381QZ,PO38 1QZ,PO381Q,PO38 1Q,PO381,PO38 1,PO38,PO38,PO,457222,77916,R,9,0,0,9,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RA,PO38 1RA,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,456299,77591,L,0,0,1,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RB,PO38 1RB,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457155,77967,R,1,0,0,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RE,PO38 1RE,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457330,77930,R,3,0,0,3,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RF,PO38 1RF,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457374,77951,NR,18,1,0,19,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RG,PO38 1RG,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457534,78009,NR,31,6,0,37,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RH,PO38 1RH,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457314,77815,NR,20,1,0,21,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RJ,PO38 1RJ,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457544,78170,R,1,0,0,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RL,PO38 1RL,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457946,78139,R,7,0,0,7,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RN,PO38 1RN,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457765,77871,NR,27,1,0,28,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RP,PO38 1RP,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457269,77708,R,28,0,0,28,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RQ,PO38 1RQ,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457722,78056,NR,2,2,0,4,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RS,PO38 1RS,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,455559,77980,L,0,0,1,1, , ,VENTNOR,8,8,8,8,8,8,Extremely Low,Extremely Low,Extremely Low,Extremely Low,Extremely Low,Extremely Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RW,PO38 1RW,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,457505,77984,NR,18,1,0,19,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RY,PO38 1RY,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,456201,77579,NR,4,8,0,12,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381RZ,PO38 1RZ,PO381R,PO38 1R,PO381,PO38 1,PO38,PO38,PO,456319,77627,NR,38,24,0,62,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SB,PO38 1SB,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456360,77506,L,0,0,1,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SD,PO38 1SD,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456300,77500,R,7,0,0,7,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SG,PO38 1SG,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456216,77479,NR,1,1,0,2,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SJ,PO38 1SJ,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456368,77470,R,2,0,0,2,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SL,PO38 1SL,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456320,77487,L,0,0,1,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SN,PO38 1SN,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456202,77434,NR,4,2,0,6,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SQ,PO38 1SQ,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456337,77475,NR,55,1,0,56,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SS,PO38 1SS,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456367,77459,L,0,0,1,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381ST,PO38 1ST,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456363,77529,NR,25,13,0,38,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SW,PO38 1SW,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456200,77500,NR,11,11,0,22,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SX,PO38 1SX,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456325,77426,NR,16,4,0,20,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381SZ,PO38 1SZ,PO381S,PO38 1S,PO381,PO38 1,PO38,PO38,PO,456484,77426,R,1,0,0,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TA,PO38 1TA,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456367,77332,N,0,1,0,1,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TB,PO38 1TB,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456100,77500,R,7,0,0,7,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TD,PO38 1TD,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456127,77671,R,3,0,0,3,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TE,PO38 1TE,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456297,77512,R,10,0,0,10,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TF,PO38 1TF,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456271,77662,R,12,0,0,12,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TG,PO38 1TG,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456338,77687,R,4,0,0,4,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TH,PO38 1TH,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456382,77610,NR,32,3,0,35,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TJ,PO38 1TJ,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456406,77639,R,1,0,0,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TN,PO38 1TN,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456340,77778,R,12,0,0,12,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TP,PO38 1TP,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456307,77692,NR,5,1,0,6,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TQ,PO38 1TQ,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456249,77627,R,12,0,0,12,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TS,PO38 1TS,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456138,77729,R,16,0,0,16,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TT,PO38 1TT,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456135,77601,L,0,0,1,1,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TW,PO38 1TW,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456223,77731,R,27,0,0,27,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TX,PO38 1TX,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,453614,76703,R,8,0,0,8,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381TY,PO38 1TY,PO381T,PO38 1T,PO381,PO38 1,PO38,PO38,PO,456202,77525,R,5,0,0,5,MWRA,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UB,PO38 1UB,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,455209,77161,R,14,0,0,14,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UD,PO38 1UD,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,455233,77233,R,32,0,0,32,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UE,PO38 1UE,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454734,77143,R,36,0,0,36,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UF,PO38 1UF,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,455155,77176,NR,36,1,0,37,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UG,PO38 1UG,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,455000,76800,NR,12,1,0,13,MWRB,Q38,VENTNOR,9,9,9,9,9,9,Water,Water,Water,Water,Water,Water,3,Water,2,Water,2,Water,2,Water,2,Water,1,Very Exposed
PO381UH,PO38 1UH,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454641,77075,R,24,0,0,24,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UJ,PO38 1UJ,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454577,76930,N,0,1,0,1,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UL,PO38 1UL,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454600,76900,NR,2,1,0,3,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UN,PO38 1UN,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454459,76603,R,1,0,0,1,MWRB,Q38,VENTNOR,9,9,9,9,9,9,Water,Water,Water,Water,Water,Water,3,Water,2,Water,2,Water,2,Water,2,Water,1,Very Exposed
PO381UQ,PO38 1UQ,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454800,77000,NR,5,1,0,6,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UR,PO38 1UR,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,454511,77176,R,10,0,0,10,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UT,PO38 1UT,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,453792,76609,R,4,0,0,4,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
PO381UU,PO38 1UU,PO381U,PO38 1U,PO381,PO38 1,PO38,PO38,PO,453600,76700,R,10,0,0,10,MWRB,Q38,VENTNOR,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,1,Very Exposed
